time,i,j,k,head
    0.000000   6   5   2    38.810075
    0.000000   7   5   2    42.073122
    0.000000   8   5   2    43.442299
    0.000000   9   5   2    42.590023
    0.000000  10   5   2    39.362978
    0.000000  11   5   2    33.666259
    0.000000  12   5   2    25.414614
    0.000000  13   5   2    14.510317
    0.000000  14   5   2     0.830651
    0.000000  15   5   2   999.999000
    0.000000   1   6   2   999.999000
    0.000000   2   6   2    31.131054
    0.000000   3   6   2    30.503982
    0.000000   4   6   2    30.676005
    0.000000   5   6   2    34.426790
    0.000000   6   6   2    38.810075
    0.000000   7   6   2    42.073122
    0.000000   8   6   2    43.442299
    0.000000   9   6   2    42.590023
    0.000000  10   6   2    39.362978
    0.000000  11   6   2    33.666258
    0.000000  12   6   2    25.414614
    0.000000  13   6   2    14.510317
    0.000000  14   6   2     0.830651
    0.000000  15   6   2   999.999000
    0.000000   1   7   2   999.999000
    0.000000   2   7   2    29.117265
    0.000000   3   7   2    27.057434
    0.000000   4   7   2    24.450797
    0.000000   5   7   2    31.184205
    0.000000   6   7   2    37.362802
    0.000000   7   7   2    41.431290
    0.000000   8   7   2    43.141646
    0.000000   9   7   2    42.435030
    0.000000  10   7   2    39.272551
    0.000000  11   7   2    33.606792
    0.000000  12   7   2    25.373385
    0.000000  13   7   2    14.485580
    0.000000  14   7   2     0.828787
    0.000000  15   7   2   999.999000
    0.000000   1   8   2   999.999000
    0.000000   2   8   2    26.517746
    0.000000   3   8   2    21.491315
    0.000000   4   8   2     6.192374
    0.000000   5   8   2    25.869516
    0.000000   6   8   2    35.459281
    0.000000   7   8   2    40.620999
    0.000000   8   8   2    42.748340
    0.000000   9   8   2    42.220133
    0.000000  10   8   2    39.139658
    0.000000  11   8   2    33.515050
    0.000000  12   8   2    25.307280
    0.000000  13   8   2    14.444385
    0.000000  14   8   2     0.825371
    0.000000  15   8   2   999.999000
    0.000000   1   9   2   999.999000
    0.000000   2   9   2    26.305931
    0.000000   3   9   2    23.508515
    0.000000   4   9   2    20.114702
    0.000000   5   9   2    27.995179
    0.000000   6   9   2    35.431463
    0.000000   7   9   2    40.343538
    0.000000   8   9   2    42.530151
    0.000000   9   9   2    42.072383
    0.000000  10   9   2    39.036598
    0.000000  11   9   2    33.438044
    0.000000  12   9   2    25.248270
    0.000000  13   9   2    14.405059
    0.000000  14   9   2     0.821218
    0.000000  15   9   2   999.999000
    0.000000   1  10   2   999.999000
    0.000000   2  10   2   999.999000
    0.000000   3  10   2   999.999000
    0.000000   4  10   2   999.999000
    0.000000   5  10   2   999.999000
    0.000000   6  10   2   999.999000
    0.000000   7  10   2   999.999000
    0.000000   8  10   2   999.999000
    0.000000   9  10   2   999.999000
    0.000000  10  10   2   999.999000
    0.000000  11  10   2   999.999000
    0.000000  12  10   2   999.999000
    0.000000  13  10   2   999.999000
    0.000000  14  10   2   999.999000
    0.000000  15  10   2   999.999000
